"panel","true_value","rep","ml_width_mu","ml_width_sigma","ml_width_xi"
"mu",7.125,88,2.31423249000087,1.75721909874046,0.129870520410371
"mu",7.125,89,2.20194395516592,1.68394000814143,0.142079449937244
"mu",7.125,90,2.04385325560401,1.61945888414049,0.14652489499258
"mu",7.125,91,2.05043805994355,1.65479992336227,0.173831723270238
"mu",7.125,92,2.14699662931903,1.72165061791551,0.165334908692494
"mu",7.125,93,2.18200848073255,1.76474473520258,0.175736659914194
"mu",7.125,94,2.21784997762056,1.75185880529102,0.170691075666346
"mu",7.125,95,2.12097184116875,1.62032018854578,0.138952255036871
"mu",7.125,96,2.26088575092076,1.73448249862226,0.147374457073393
"mu",7.125,97,2.12765317537929,1.70132143655339,0.16148118912331
"mu",7.125,98,2.00603716522174,1.63849770500804,0.162950178688108
"mu",7.125,99,2.00856041457911,1.60813455687384,0.149438101658951
"mu",9.16666666666667,0,2.27381219506247,1.79832657097897,0.167259519346214
"mu",9.16666666666667,1,2.24725739620015,1.78865816320118,0.163855161026532
"mu",9.16666666666667,2,2.20588581408259,1.75698574990093,0.167371984578193
"mu",9.16666666666667,3,2.39944383791104,1.89884614195331,0.172156837132602
"mu",9.16666666666667,4,2.20647082092092,1.79086278360914,0.173656422296251
"mu",9.16666666666667,5,2.22804193996648,1.75331693553963,0.141665084190762
"mu",9.16666666666667,6,2.20854803290874,1.71504866233074,0.15628852952646
"mu",9.16666666666667,7,2.22354822339376,1.8017296429219,0.151278441157394
"mu",9.16666666666667,8,2.36877234627612,1.976760358875,0.166008618265534
"mu",9.16666666666667,9,2.19520730251489,1.85099117115472,0.185024808555912
"mu",9.16666666666667,10,2.21021341121672,1.68502883188253,0.155042973548132
"mu",9.16666666666667,11,2.22378633056349,1.71324085804221,0.156949929628087
"mu",9.16666666666667,12,1.94006104642073,1.56829789146007,0.149109200079659
"mu",9.16666666666667,13,2.1003238927037,1.6589333970415,0.142612049582898
"mu",9.16666666666667,14,2.16393541858777,1.66331729951764,0.159685080105618
"mu",9.16666666666667,15,2.21116544841997,1.73344626416597,0.142179129018058
"mu",9.16666666666667,16,2.22784920436207,1.77481638901612,0.176611998061914
"mu",9.16666666666667,17,2.31926545983524,1.87063868446089,0.163891351825298
"mu",9.16666666666667,18,2.21322877270131,1.82800640516842,0.150339678280635
"mu",9.16666666666667,19,2.15254764199985,1.71314878908291,0.184550908095128
"mu",9.16666666666667,20,2.10501926641706,1.7262121881741,0.162425679946825
"mu",9.16666666666667,21,2.17178075244594,1.7514568766436,0.139803166239728
"mu",9.16666666666667,22,2.33466436480283,1.8975830753796,0.178301177327744
"mu",9.16666666666667,23,2.20254065521865,1.778778847269,0.167400398217298
"mu",9.16666666666667,24,2.2354330086492,1.76814449814507,0.16394486553772
"mu",9.16666666666667,25,2.0314808622329,1.58129198590169,0.159428565868905
"mu",9.16666666666667,26,2.23741419087947,1.76704472905293,0.164932208143695
"mu",9.16666666666667,27,2.48465212336016,1.91856041336718,0.162983697180449
"mu",9.16666666666667,28,2.22256151357196,1.82226903398672,0.162816391170222
"mu",9.16666666666667,29,2.16635075902335,1.71854827414979,0.155458380260859
"mu",9.16666666666667,30,2.27818428673379,1.83496900949515,0.156149968070749
"mu",9.16666666666667,31,2.14062682735628,1.67972572534133,0.140709383927038
"mu",9.16666666666667,32,2.38556949597916,1.95252768895972,0.189370579451843
"mu",9.16666666666667,33,2.13070708029179,1.72182582743871,0.158575618034136
"mu",9.16666666666667,34,2.04612427833948,1.68736155770212,0.167366433937889
"mu",9.16666666666667,35,2.15381696255868,1.66527629541087,0.143642270098479
"mu",9.16666666666667,36,2.19801447974368,1.71665647095238,0.154582181020443
"mu",9.16666666666667,37,2.02170888288514,1.64182781122209,0.169134999975812
"mu",9.16666666666667,38,2.09912401713132,1.65425240007017,0.149803656253585
"mu",9.16666666666667,39,2.17220376469241,1.76647527849991,0.172251826732156
"mu",9.16666666666667,40,2.27864585876737,1.76998180842283,0.146254868713986
"mu",9.16666666666667,41,2.04708490036056,1.65318109332978,0.151933854242102
"mu",9.16666666666667,42,2.13875871693559,1.72151218031135,0.158257304772872
"mu",9.16666666666667,43,2.16286594994683,1.71030844784299,0.15908125598301
"mu",9.16666666666667,44,2.12129462516182,1.69777577478659,0.162599894802531
"mu",9.16666666666667,45,2.21725607908963,1.71640455538232,0.160078500827787
"mu",9.16666666666667,46,2.24007956955064,1.72889632635348,0.152939965644134
"mu",9.16666666666667,47,2.1208842770236,1.73687921275679,0.158223847119028
"mu",9.16666666666667,48,2.2248392425826,1.78694088640273,0.156182999498569
"mu",9.16666666666667,49,2.23797209031316,1.78991113044497,0.161675891214323
"mu",9.16666666666667,50,1.98977308768007,1.55355753379624,0.153852046182994
"mu",9.16666666666667,51,2.1714646008543,1.77790598806725,0.170476607044807
"mu",9.16666666666667,52,2.18208768842213,1.6820851436254,0.147415403187185
"mu",9.16666666666667,53,2.18024841805246,1.69480814694179,0.143808003487858
"mu",9.16666666666667,54,2.18169731837587,1.70543457851831,0.145815151832421
"mu",9.16666666666667,55,2.29280092286892,1.87511357845809,0.165804185879782
"mu",9.16666666666667,56,1.83517497259042,1.44267607989362,0.145509867209216
"mu",9.16666666666667,57,2.10552208672733,1.68214225365033,0.160146927729547
"mu",9.16666666666667,58,2.01121572597497,1.62193727095606,0.171953851332257
"mu",9.16666666666667,59,2.10928741944641,1.67973921493219,0.154987270572052
"mu",9.16666666666667,60,2.06342017379877,1.63806336372224,0.156606160032224
"mu",9.16666666666667,61,2.18945918213493,1.76049507937468,0.166277628610449
"mu",9.16666666666667,62,2.10528873570514,1.68417682081227,0.147090787005332
"mu",9.16666666666667,63,2.21628097410452,1.68105174108956,0.142295444744643
"mu",9.16666666666667,64,2.20607558782233,1.71423947951362,0.163145494725889
"mu",9.16666666666667,65,2.16534999488778,1.72350130013332,0.143632956527717
"mu",9.16666666666667,66,2.17453493580096,1.77809233150724,0.159318087033938
"mu",9.16666666666667,67,2.19812298901869,1.78179422883364,0.155214432105282
"mu",9.16666666666667,68,2.24240902079838,1.80705515153153,0.148853119316709
"mu",9.16666666666667,69,2.06901552991548,1.6680214060632,0.159322031873099
"mu",9.16666666666667,70,2.25285128811117,1.73499243644297,0.135763461325347
"mu",9.16666666666667,71,2.09259039489424,1.64062025341211,0.153457820357424
"mu",9.16666666666667,72,2.0739052376038,1.73200792288445,0.176522885023707
"mu",9.16666666666667,73,2.06263933668382,1.65428876125461,0.156499109464483
"mu",9.16666666666667,74,2.25677619316986,1.72460705237625,0.147184751981059
"mu",9.16666666666667,75,2.12161471277143,1.63014195786507,0.137165204036963
"mu",9.16666666666667,76,2.13656923795132,1.65920309364155,0.143423673824235
"mu",9.16666666666667,77,2.09145080948237,1.60082440738119,0.153877783681097
"mu",9.16666666666667,78,2.11248961332477,1.6397328891953,0.160728424637612
"mu",9.16666666666667,79,2.0551460786888,1.67028036739217,0.162820120390585
"mu",9.16666666666667,80,2.1589670471324,1.75323558558704,0.166766759009542
"mu",9.16666666666667,81,2.23558244912002,1.79355136851666,0.160848778046459
"mu",9.16666666666667,82,2.16248423468254,1.7074766718701,0.159791290467476
"mu",9.16666666666667,83,2.21579896681459,1.72304409041344,0.162078066538232
"mu",9.16666666666667,84,2.22432410955238,1.79180262893334,0.171749205395705
"mu",9.16666666666667,85,2.21546872484951,1.78716414386832,0.173757672470997
"mu",9.16666666666667,86,2.10274038011525,1.69560722038036,0.157548331350174
"mu",9.16666666666667,87,2.16268685911457,1.73352345652512,0.15764207952889
"mu",9.16666666666667,88,2.17248404637666,1.78833308920878,0.177318826548289
"mu",9.16666666666667,89,2.05376060461761,1.62879300801755,0.154270458523761
"mu",9.16666666666667,90,2.10356391862471,1.65057484434524,0.154902082511439
"mu",9.16666666666667,91,2.13995436097609,1.70415975431047,0.146685727626146
"mu",9.16666666666667,92,2.20822540578288,1.77470371640317,0.168848929162005
"mu",9.16666666666667,93,1.98796138999173,1.5937162651696,0.152381469410116
"mu",9.16666666666667,94,2.19250457917905,1.73005330054905,0.153811023188156
"mu",9.16666666666667,95,2.29860559307511,1.84997891752202,0.158042492246066
"mu",9.16666666666667,96,2.0427111908062,1.66987881146619,0.187856829174486
"mu",9.16666666666667,97,2.22055993294412,1.80570818111666,0.163697711878612
"mu",9.16666666666667,98,2.20790506079699,1.77939058347126,0.159717844673537
"mu",9.16666666666667,99,2.20941080198234,1.71075446971211,0.154687258209457
"mu",11.2083333333333,0,2.07342562141994,1.64010706980495,0.165849206332982
"mu",11.2083333333333,1,2.23443348420162,1.77076127691752,0.154233719668902
"mu",11.2083333333333,2,2.07382098773839,1.69960832588643,0.165023659865966
"mu",11.2083333333333,3,2.24078819652429,1.82022587110368,0.161637070295758
"mu",11.2083333333333,4,2.16380624291259,1.73307151335168,0.155803976493907
"mu",11.2083333333333,5,2.21059196684843,1.72893857515156,0.14417105165427
"mu",11.2083333333333,6,2.09911019327017,1.63033828057398,0.16398783947768
"mu",11.2083333333333,7,2.03563361556986,1.64647507838991,0.155912545610346
"mu",11.2083333333333,8,1.92918017218296,1.52218256933559,0.15577222208245
"mu",11.2083333333333,9,2.23038926596093,1.76471460696507,0.152329553841443
"mu",11.2083333333333,10,2.10906680483792,1.67363377193222,0.156831700574397
"mu",11.2083333333333,11,2.11135125275722,1.65360437830161,0.14376222129503
"mu",11.2083333333333,12,2.206646790246,1.7912024343728,0.141038657928926
"mu",11.2083333333333,13,2.13887186413786,1.63774439148151,0.148257824107182
"mu",11.2083333333333,14,2.17062237131993,1.72641811657001,0.157455458202121
"mu",11.2083333333333,15,2.11352424862465,1.67801270710998,0.171969190389756
"mu",11.2083333333333,16,2.18474490122052,1.73379811673948,0.158322307379337
"mu",11.2083333333333,17,2.12738274333053,1.64047386231298,0.130691336235632
"mu",11.2083333333333,18,2.26806371066013,1.80739734518894,0.166643091785741
"mu",11.2083333333333,19,2.22968172943894,1.7938249143999,0.169764096474575
"mu",11.2083333333333,20,2.10878838610001,1.65333607081405,0.156052956434627
"mu",11.2083333333333,21,2.33833064356309,1.89217892047934,0.167270293488425
"mu",11.2083333333333,22,2.18600003418609,1.6953791915527,0.145092731527015
"mu",11.2083333333333,23,2.21427445562007,1.81758777019814,0.15411821282656
"mu",11.2083333333333,24,2.50563847001886,1.97223690941686,0.181682336040407
"mu",11.2083333333333,25,2.19302153287807,1.72948089192876,0.179746118870949
"mu",11.2083333333333,26,2.42775380569662,1.91620070262124,0.165477607817774
"mu",11.2083333333333,27,2.15335369668182,1.71741090465716,0.160352603519832
"mu",11.2083333333333,28,2.06250055241701,1.64687618593175,0.152184797484734
"mu",11.2083333333333,29,2.11207686872556,1.67621793758862,0.145620279028579
"mu",11.2083333333333,30,2.29380352750535,1.80585835832028,0.159438974943053
"mu",11.2083333333333,31,2.14013517150138,1.69554904698417,0.155056529744897
"mu",11.2083333333333,32,2.20737785804496,1.73240531794947,0.162724750858298
"mu",11.2083333333333,33,2.24692101888596,1.8126208232619,0.155683444147489
"mu",11.2083333333333,34,2.15677689083734,1.71084449149152,0.159669929930888
"mu",11.2083333333333,35,2.22423799312512,1.81859012286391,0.166318202943097
"mu",11.2083333333333,36,2.22328757987098,1.73419821066942,0.161133160030075
"mu",11.2083333333333,37,2.0859169936936,1.63680617210354,0.137714560027622
"mu",11.2083333333333,38,2.1591189577723,1.70194265979737,0.151490598764635
"mu",11.2083333333333,39,2.26237278817538,1.77311185585492,0.15254825273156
"mu",11.2083333333333,40,2.07259930487931,1.70088400099108,0.163124337529013
"mu",11.2083333333333,41,2.13246349885994,1.67239638054652,0.139422916129483
"mu",11.2083333333333,42,2.14652083137003,1.67891614798271,0.142934895374231
"mu",11.2083333333333,43,2.14632636602317,1.72967535618902,0.158688029367571
"mu",11.2083333333333,44,1.9842224065474,1.5690549016437,0.14723549718756
"mu",11.2083333333333,45,2.08277343669688,1.71710508057803,0.158255264962891
"mu",11.2083333333333,46,2.14117957256109,1.7449351995542,0.182104276745061
"mu",11.2083333333333,47,2.20354317471461,1.77411993404795,0.150728487521431
"mu",11.2083333333333,48,2.29411883735681,1.85718454775345,0.159332510047906
"mu",11.2083333333333,49,2.16162269231081,1.72331423282478,0.171634060532274
"mu",11.2083333333333,50,2.21831571290285,1.78293806353538,0.169263442808139
"mu",11.2083333333333,51,2.20179296946296,1.78465697859569,0.163454180753782
"mu",11.2083333333333,52,2.0982810236834,1.6903574260882,0.170765312241789
"mu",11.2083333333333,53,2.14509832716161,1.67072019537548,0.150758682321581
"mu",11.2083333333333,54,2.00753517361725,1.5551547411007,0.154917732784685
"mu",11.2083333333333,55,2.06670503464479,1.65362099077796,0.163213458507695
"mu",11.2083333333333,56,2.22016272925757,1.80060436551346,0.159603035506203
"mu",11.2083333333333,57,2.49250757566648,1.98455223257898,0.163606607723773
"mu",11.2083333333333,58,2.1153458492945,1.71105977680945,0.175255949706374
"mu",11.2083333333333,59,1.97872419100025,1.58231591123849,0.155684246032048
"mu",11.2083333333333,60,2.09265027233807,1.64139125528201,0.148301130780018
"mu",11.2083333333333,61,2.18251597177221,1.72369717231454,0.158704088247616
"mu",11.2083333333333,62,2.27143303845157,1.78979103036962,0.163057428444537
"mu",11.2083333333333,63,2.19332195127348,1.72205181639803,0.159606504536739
"mu",11.2083333333333,64,2.12487285926658,1.67697463644633,0.136346263498496
"mu",11.2083333333333,65,2.13123417761181,1.74096309579618,0.14858317272479
"mu",11.2083333333333,66,2.23636974444068,1.77413201553292,0.138810824604191
"mu",11.2083333333333,67,2.38777368433901,1.96168924788348,0.177406242619408
"mu",11.2083333333333,68,2.17908617203236,1.70612055368305,0.15120370207232
"mu",11.2083333333333,69,2.18328944754028,1.70437628859539,0.157397582718578
"mu",11.2083333333333,70,2.10223911328481,1.60325033841539,0.154865815985454
"mu",11.2083333333333,71,2.02319543793432,1.61489346427872,0.150043623923325
"mu",11.2083333333333,72,2.15994762818252,1.73870249636499,0.16078081727728
"mu",11.2083333333333,73,2.27459838967883,1.82285636380533,0.177735453515386
"mu",11.2083333333333,74,1.95964879118498,1.50980542246053,0.153576555031745
"mu",11.2083333333333,75,2.22228386613801,1.74712091287865,0.156516329431549
"mu",11.2083333333333,76,2.17638971800168,1.73502813950083,0.169201488043602
"mu",11.2083333333333,77,2.1510822008688,1.66705480478474,0.139155574477376
"mu",11.2083333333333,78,2.30439090979873,1.80841248394501,0.144427312786347
"mu",11.2083333333333,79,2.10427291301676,1.63274004487018,0.160805479198644
"mu",11.2083333333333,80,2.22735806400429,1.80120783768754,0.153216952516263
"mu",11.2083333333333,81,2.42679012800163,1.96313315769747,0.168396295426725
"mu",11.2083333333333,82,2.34109762383971,1.88145375301178,0.154210400965349
"mu",11.2083333333333,83,2.26708674457027,1.77809464949836,0.153446959687317
"mu",11.2083333333333,84,2.28021545992109,1.85297360342772,0.174994791365398
"mu",11.2083333333333,85,2.05163050342989,1.62367886538062,0.171252567526046
"mu",11.2083333333333,86,2.17303897338365,1.71690676192882,0.169730969683299
"mu",11.2083333333333,87,2.21569938845162,1.74317368425055,0.159571175665274
"mu",11.2083333333333,88,2.25079229665568,1.73965801827583,0.149363735891029
"mu",11.2083333333333,89,2.18223161930013,1.73751263846923,0.148064418349302
"mu",11.2083333333333,90,2.09259271443602,1.70773584733963,0.167448629981255
"mu",11.2083333333333,91,2.11201280986704,1.66958324003197,0.169957498130645
"mu",11.2083333333333,92,2.047200680046,1.62764747201504,0.149914537288092
"mu",11.2083333333333,93,2.10342883041006,1.6479433896809,0.152646643170181
"mu",11.2083333333333,94,2.40036817759852,1.95799207561985,0.171723053803115
"mu",11.2083333333333,95,2.11571713117429,1.74878209363432,0.160317507326432
"mu",11.2083333333333,96,2.2074175415071,1.74094605047465,0.151655405033183
"mu",11.2083333333333,97,2.13323572460037,1.70342228514637,0.155039120509891
"mu",11.2083333333333,98,2.16267309805347,1.82825387039784,0.180280173245253
"mu",11.2083333333333,99,2.08449132962637,1.68619601654738,0.155308412379751
"mu",13.25,0,2.27455270245915,1.83747327272498,0.171243310417836
"mu",13.25,1,2.14756622509921,1.67970469867358,0.143651120860009
"mu",13.25,2,2.0817110675865,1.6588342946211,0.143127970047927
"mu",13.25,3,1.93430710266652,1.48909210825788,0.142987637264507
"mu",13.25,4,2.20005158874151,1.75296928456187,0.163680717630108
"mu",13.25,5,2.12993677756017,1.62812850626249,0.149773508024263
"mu",13.25,6,2.26356705215568,1.82602227795735,0.154459387908894
"mu",13.25,7,2.26717298793607,1.79246660075855,0.160567507205286
"mu",13.25,8,1.95844257525607,1.5850992507077,0.161283100927607
"mu",13.25,9,2.13569654683814,1.73366836058977,0.166551432430491
"mu",13.25,10,2.10547066464162,1.66968750769234,0.16384312415064
"mu",13.25,11,2.22797915983739,1.76015364197309,0.159309625584566
"mu",13.25,12,2.24959248098945,1.75328049932872,0.169132852542041
"mu",13.25,13,1.92721585234262,1.54941796807415,0.155635897994468
"mu",13.25,14,2.32608072770998,1.81364053271677,0.137133486313085
"mu",13.25,15,2.08193419394915,1.70916246783293,0.167637060187999
"mu",13.25,16,2.05012443253044,1.6602486739295,0.158743506933973
"mu",13.25,17,2.0287481827772,1.62740227149076,0.152200807726609
"mu",13.25,18,2.1028839185273,1.6974887191536,0.162638719260426
"mu",13.25,19,2.2088660744111,1.74194754550899,0.147553902552629
"mu",13.25,20,2.2044685051932,1.67745490530977,0.144167061890513
"mu",13.25,21,2.33577860601349,1.87194143585704,0.145778807558858
"mu",13.25,22,2.21686536828779,1.68759168151166,0.146545771626519
"mu",13.25,23,2.22804462559819,1.81197200651779,0.157891624983242
"mu",13.25,24,2.06428556664711,1.66450273321638,0.169446084753877
